home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,gameweek,home_team,away_team
Leeds United,West ham united,corners_total,8.5,0.5271016666666667,0.4728983333333333,1.8312248078263937,1.9649554042519541,8.908325137143418,4.737732553597368,4.17059258354605,9.825,0.029999999999999995,0.72,0.021599999999999994,0.02710166666666669,9,Leeds United,West ham united
Newcastle,Fulham,corners_total,10.5,0.46076666666666666,0.5392333333333333,2.094859975938592,1.7311786774978686,10.376189482100655,5.42461746849643,4.951572013604225,9.825,0.029999999999999995,0.72,0.021599999999999994,0.03923333333333334,9,Newcastle,Fulham
Chelsea,Sunderland,corners_total,9.5,0.5465966666666666,0.4534033333333334,1.7659120648009294,2.0461597793949635,10.104567609931557,6.9671287165776405,3.137438893353916,9.825,0.029999999999999995,0.72,0.021599999999999994,0.04659666666666662,9,Chelsea,Sunderland
Manchester united,Brighton & hove albion,corners_total,8.5,0.557075,0.442925,1.7326960431658909,2.0926424127796204,9.157725003601172,4.706139426970449,4.451585576630723,9.825,0.029999999999999995,0.72,0.021599999999999994,0.05707499999999999,9,Manchester united,Brighton & hove albion
Brentford,Liverpool,corners_total,10.5,0.4777416666666667,0.5222583333333333,2.0204259238709312,1.7855393796439023,10.521074021635705,4.076296952776556,6.444777068859149,9.825,0.029999999999999995,0.72,0.021599999999999994,0.022258333333333324,9,Brentford,Liverpool
Wolverhampton wanderers,Burnley,corners_total,8.5,0.5606366666666667,0.43936333333333333,1.7216884046946124,2.108926887948937,9.180251050910648,5.3709392544381105,3.8093117964725383,9.825,0.029999999999999995,0.72,0.021599999999999994,0.06063666666666667,9,Wolverhampton wanderers,Burnley
Aston villa,Manchester city,corners_total,9.5,0.47155,0.52845,2.0469550381648576,1.7653201582123357,9.477691932812983,4.229102373230246,5.2485895595827365,9.825,0.029999999999999995,0.72,0.021599999999999994,0.028449999999999975,9,Aston villa,Manchester city
Arsenal,Crystal palace,corners_total,10.5,0.45682,0.54318,2.1129583823970894,1.7190107981653902,10.351283842880822,7.245898690016575,3.105385152864247,9.825,0.029999999999999995,0.72,0.021599999999999994,0.043179999999999996,9,Arsenal,Crystal palace
Bournemouth,Nottingham Forest,corners_total,10.5,0.4775683333333333,0.5224316666666666,2.021159237065492,1.7849670507483493,10.527342901395226,6.701494368164648,3.8258485332305776,9.825,0.029999999999999995,0.72,0.021599999999999994,0.022431666666666683,9,Bournemouth,Nottingham Forest
Everton,Tottenham,corners_total,10.5,0.50339,0.49661,1.917482763357712,1.8744742353995272,10.733140014699664,4.629584671078293,6.103555343621371,9.825,0.029999999999999995,0.72,0.021599999999999994,0.003390000000000004,9,Everton,Tottenham
