home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,gameweek,home_team,away_team
Tottenham,Newcastle,corners_total,11.5,0.50763,0.49237,1.9014669114249325,1.8900367411934573,11.786380228931687,5.871300203771512,5.915080025160175,9.84,0.029999999999999995,0.72,0.021599999999999994,0.007630000000000026,26,Tottenham,Newcastle
Chelsea,Leeds United,corners_total,9.5,0.45696333333333333,0.5430366666666666,2.1122956216326,1.7194497119612833,9.36620174331311,5.908910650469002,3.457291092844109,9.84,0.029999999999999995,0.72,0.021599999999999994,0.04303666666666667,26,Chelsea,Leeds United
Everton,Bournemouth,corners_total,10.5,0.4896066666666667,0.5103933333333333,1.9714634500755133,1.82560840223483,10.616133838904865,4.560238549824281,6.055895289080585,9.84,0.029999999999999995,0.72,0.021599999999999994,0.01039333333333331,26,Everton,Bournemouth
West ham united,Manchester united,corners_total,9.5,0.5115983333333334,0.4884016666666666,1.8867177341207886,1.904838059522343,9.798446153423974,4.558470280775274,5.2399758726487,9.84,0.029999999999999995,0.72,0.021599999999999994,0.011598333333333377,26,West ham united,Manchester united
Nottingham Forest,Wolverhampton wanderers,corners_total,9.5,0.5087,0.49129999999999996,1.8974673643535254,1.8940049917978887,9.78505726271979,5.62632013921907,4.158737123500719,9.84,0.029999999999999995,0.72,0.021599999999999994,0.008700000000000041,26,Nottingham Forest,Wolverhampton wanderers
Crystal palace,Burnley,corners_total,8.5,0.49897,0.50103,1.9344683011937363,1.8585215684725969,8.69440520524099,5.080132679565305,3.6142725256756845,9.84,0.029999999999999995,0.72,0.021599999999999994,0.0010299999999999754,26,Crystal palace,Burnley
Aston villa,Brighton & hove albion,corners_total,9.5,0.491445,0.508555,1.9640888568337018,1.8319780600702715,9.635084629680666,5.310870755878555,4.324213873802111,9.84,0.029999999999999995,0.72,0.021599999999999994,0.00855499999999998,26,Aston villa,Brighton & hove albion
Manchester city,Fulham,corners_total,9.5,0.4630316666666667,0.5369683333333333,2.0846126037023502,1.738239963117867,9.407126178586498,5.909155792491195,3.497970386095304,9.84,0.029999999999999995,0.72,0.021599999999999994,0.036968333333333325,26,Manchester city,Fulham
Sunderland,Liverpool,corners_total,9.5,0.43822333333333335,0.5617766666666666,2.202624951310911,1.6639039083228866,9.211414560519746,3.3456300233836576,5.865784537136087,9.84,0.029999999999999995,0.72,0.021599999999999994,0.061776666666666646,26,Sunderland,Liverpool
Brentford,Arsenal,corners_total,9.5,0.49361166666666667,0.5063883333333333,1.9554676548973489,1.8395426637954728,9.654738685350468,3.43201475237626,6.2227239329742075,9.84,0.029999999999999995,0.72,0.021599999999999994,0.006388333333333329,26,Brentford,Arsenal
