home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,gameweek,home_team,away_team
Newcastle,Chelsea,corners_total,10.5,0.48464,0.51536,1.9916673164547678,1.8086187838499463,10.580926188507883,4.892938856747927,5.687987331759956,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.015359999999999985,17,Newcastle,Chelsea
Wolverhampton wanderers,Brentford,corners_total,9.5,0.4708583333333333,0.5291416666666666,2.04996190980296,1.7630898816153129,9.466343588369721,4.2928503798571285,5.173493208512593,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.029141666666666677,17,Wolverhampton wanderers,Brentford
Bournemouth,Burnley,corners_total,10.5,0.4727283333333333,0.5272716666666667,2.041852751749536,1.7691327122173142,10.482456005489691,6.983178305205998,3.499277700283693,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.027271666666666694,17,Bournemouth,Burnley
Manchester city,West ham united,corners_total,9.5,0.550535,0.449465,1.7532793523511467,2.0633862574826978,10.14117906632123,6.776424369851478,3.364754696469753,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.050535,17,Manchester city,West ham united
Brighton & hove albion,Sunderland,corners_total,9.5,0.44534,0.5546599999999999,2.167426344470828,1.68456997709126,9.266403570748853,5.738755943545663,3.52764762720319,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.054659999999999986,17,Brighton & hove albion,Sunderland
Tottenham,Liverpool,corners_total,10.5,0.5165066666666667,0.48349333333333333,1.8687883633253628,1.9234692802318607,10.852353974441868,5.123304939821528,5.729049034620341,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.01650666666666667,17,Tottenham,Liverpool
Leeds United,Crystal palace,corners_total,8.5,0.4881566666666667,0.5118433333333333,1.9773194020634877,1.8206154455508983,8.6075,4.549990189751339,4.057509810248661,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.011843333333333317,17,Leeds United,Crystal palace
Everton,Arsenal,corners_total,9.5,0.45509166666666667,0.5449083333333333,2.1209829116770726,1.7137359015376317,9.346317373196493,3.2345324877747395,6.111784885421754,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.04490833333333333,17,Everton,Arsenal
Aston villa,Manchester united,corners_total,9.5,0.5017883333333333,0.4982116666666667,1.9236032090156976,1.868661958386391,9.71739582288162,5.319386556735201,4.39800926614642,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.0017883333333332807,17,Aston villa,Manchester united
Fulham,Nottingham Forest,corners_total,9.5,0.550605,0.449395,1.753056452895703,2.063695065130123,10.132950535822832,5.952069960172861,4.180880575649971,9.78125,0.029999999999999995,0.72,0.021599999999999994,0.05060500000000001,17,Fulham,Nottingham Forest
