home,away,market,line,p_over,p_under,bookmaker_odds_over,bookmaker_odds_under,mu_match,mu_home,mu_away,mu_league,alpha_base,alpha_squeeze,alpha_used,p_over_absdiff_5050,gameweek,home_team,away_team
Aston villa,Arsenal,corners_total,9.5,0.470475,0.529525,2.0516321765165815,1.761856250094818,9.465364758672772,4.0663176650879835,5.399047093584788,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.029525000000000023,15,Aston villa,Arsenal
Bournemouth,Chelsea,corners_total,9.5,0.5194,0.4806,1.8583782214991116,1.9346236274662743,9.860723275247386,4.633548394893242,5.227174880354144,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.019399999999999973,15,Bournemouth,Chelsea
Everton,Nottingham Forest,corners_total,9.5,0.5388616666666667,0.4611383333333333,1.7912605552692344,2.01315020022116,10.02928995654077,5.054128519443225,4.975161437097546,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.03886166666666668,15,Everton,Nottingham Forest
Manchester city,Sunderland,corners_total,9.5,0.506435,0.49356500000000003,1.905953672725303,1.885624519594668,9.772940392559418,6.835939076785422,2.9370013157739954,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.0064349999999999685,15,Manchester city,Sunderland
Tottenham,Brentford,corners_total,10.5,0.5392883333333334,0.46071166666666663,1.7898433705778392,2.0149432471620647,11.056000000000001,6.288894417078299,4.767105582921702,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.03928833333333337,15,Tottenham,Brentford
Newcastle,Burnley,corners_total,10.5,0.525535,0.474465,1.8366838521632973,1.9587085257020276,10.936743344706617,7.215250494629097,3.72149285007752,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.025534999999999974,15,Newcastle,Burnley
Leeds United,Liverpool,corners_total,8.5,0.552715,0.44728500000000004,1.7463641266233747,2.0730469914186345,9.11844538601204,3.5864813798072466,5.531964006204793,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.052714999999999956,15,Leeds United,Liverpool
Brighton & hove albion,West ham united,corners_total,9.5,0.5022783333333334,0.4977216666666666,1.9217266288212815,1.8704362855074228,9.723353287136469,5.763121623711507,3.960231663424961,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.002278333333333382,15,Brighton & hove albion,West ham united
Fulham,Crystal palace,corners_total,9.5,0.4730433333333333,0.5269566666666667,2.040493080084218,1.7701547010185412,9.485141750584168,5.747777146613437,3.7373646039707302,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.026956666666666684,15,Fulham,Crystal palace
Wolverhampton wanderers,Manchester united,corners_total,8.5,0.5454866666666667,0.4545133333333333,1.7695054842403208,2.0413564175021324,9.062938888293122,3.9501082202342968,5.112830668058825,9.871428571428572,0.029999999999999995,0.72,0.021599999999999994,0.045486666666666675,15,Wolverhampton wanderers,Manchester united
